"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time"
"233",2791,"City",24,"Trip Completed",2016-07-13 04:56:20,2016-07-13 05:33:20,"04:56:20","05:33:20"
"234",3321,"City",24,"Trip Completed",2016-07-13 12:23:02,2016-07-13 13:25:14,"12:23:02","13:25:14"
"235",3423,"Airport",24,"Trip Completed",2016-07-13 15:52:07,2016-07-13 16:50:46,"15:52:07","16:50:46"
"236",3761,"Airport",24,"Trip Completed",2016-07-13 20:35:24,2016-07-13 21:39:02,"20:35:24","21:39:02"
"237",4140,"City",24,"Trip Completed",2016-07-14 04:48:09,2016-07-14 06:05:01,"04:48:09","06:05:01"
"238",4656,"City",24,"Trip Completed",2016-07-14 12:06:27,2016-07-14 12:49:14,"12:06:27","12:49:14"
"239",4931,"Airport",24,"Trip Completed",2016-07-14 18:21:52,2016-07-14 18:54:03,"18:21:52","18:54:03"
"240",5268,"City",24,"Trip Completed",2016-07-14 21:29:35,2016-07-14 22:30:11,"21:29:35","22:30:11"
"241",5811,"City",24,"Trip Completed",2016-07-15 08:46:30,2016-07-15 09:26:33,"08:46:30","09:26:33"
"242",6139,"Airport",24,"Trip Completed",2016-07-15 15:45:16,2016-07-15 16:40:41,"15:45:16","16:40:41"
"243",6333,"Airport",24,"Trip Completed",2016-07-15 18:41:22,2016-07-15 19:53:29,"18:41:22","19:53:29"
"244",773,"City",25,"Trip Completed",2016-07-11 16:23:00,2016-07-11 17:21:00,"16:23:00","17:21:00"
"245",1123,"City",25,"Trip Completed",2016-07-11 20:20:00,2016-07-11 21:18:00,"20:20:00","21:18:00"
"246",2667,"Airport",25,"Trip Completed",2016-07-12 23:35:00,2016-07-13 00:40:52,"23:35:00","00:40:52"
"247",2833,"City",25,"Trip Completed",2016-07-13 05:27:26,2016-07-13 06:19:18,"05:27:26","06:19:18"
"248",3396,"City",25,"Trip Completed",2016-07-13 14:59:08,2016-07-13 15:57:24,"14:59:08","15:57:24"
"249",3590,"City",25,"Trip Completed",2016-07-13 18:31:29,2016-07-13 19:31:56,"18:31:29","19:31:56"
"250",3762,"City",25,"Trip Completed",2016-07-13 20:38:10,2016-07-13 21:21:24,"20:38:10","21:21:24"
"251",4566,"City",25,"Trip Completed",2016-07-14 09:48:56,2016-07-14 10:22:52,"09:48:56","10:22:52"
"252",4862,"City",25,"Trip Completed",2016-07-14 17:37:44,2016-07-14 18:41:40,"17:37:44","18:41:40"
"253",5564,"Airport",25,"Trip Completed",2016-07-15 05:41:11,2016-07-15 06:53:22,"05:41:11","06:53:22"
"254",6187,"City",25,"Trip Completed",2016-07-15 17:11:08,2016-07-15 18:08:11,"17:11:08","18:08:11"
"255",6642,"City",25,"Trip Completed",2016-07-15 22:07:14,2016-07-15 22:54:02,"22:07:14","22:54:02"
"256",322,"City",26,"Trip Completed",2016-07-11 07:31:00,2016-07-11 08:10:00,"07:31:00","08:10:00"
"257",793,"City",26,"Trip Completed",2016-07-11 17:04:00,2016-07-11 18:06:00,"17:04:00","18:06:00"
"258",898,"Airport",26,"Trip Completed",2016-07-11 18:14:00,2016-07-11 19:09:00,"18:14:00","19:09:00"
"259",1258,"City",26,"Trip Completed",2016-07-11 21:51:00,2016-07-11 23:00:00,"21:51:00","23:00:00"
"260",2832,"City",26,"Trip Completed",2016-07-13 05:20:16,2016-07-13 06:14:07,"05:20:16","06:14:07"
"261",3139,"City",26,"Trip Completed",2016-07-13 08:54:04,2016-07-13 09:22:42,"08:54:04","09:22:42"
"262",3438,"City",26,"Trip Completed",2016-07-13 16:12:53,2016-07-13 17:13:44,"16:12:53","17:13:44"
"263",3966,"Airport",26,"Trip Completed",2016-07-13 22:50:42,2016-07-13 23:27:43,"22:50:42","23:27:43"
"264",6401,"Airport",26,"Trip Completed",2016-07-15 19:33:00,2016-07-15 20:16:57,"19:33:00","20:16:57"
"265",204,"City",27,"Trip Completed",2016-07-11 06:04:00,2016-07-11 06:44:00,"06:04:00","06:44:00"
"266",632,"Airport",27,"Trip Completed",2016-07-11 12:20:00,2016-07-11 13:10:00,"12:20:00","13:10:00"
"267",763,"City",27,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:25:00,"16:19:00","17:25:00"
"268",1786,"Airport",27,"Trip Completed",2016-07-12 09:03:00,2016-07-12 09:58:00,"09:03:00","09:58:00"
"269",1968,"City",27,"Trip Completed",2016-07-12 12:10:00,2016-07-12 12:49:00,"12:10:00","12:49:00"
"270",2088,"Airport",27,"Trip Completed",2016-07-12 15:51:00,2016-07-12 17:02:00,"15:51:00","17:02:00"
"271",2473,"Airport",27,"Trip Completed",2016-07-12 20:43:00,2016-07-12 21:20:00,"20:43:00","21:20:00"
"272",2869,"Airport",27,"Trip Completed",2016-07-13 05:50:09,2016-07-13 06:27:07,"05:50:09","06:27:07"
"273",3742,"Airport",27,"Trip Completed",2016-07-13 20:24:23,2016-07-13 20:48:05,"20:24:23","20:48:05"
"274",4440,"Airport",27,"Trip Completed",2016-07-14 08:26:29,2016-07-14 09:00:36,"08:26:29","09:00:36"
"275",5234,"City",27,"Trip Completed",2016-07-14 21:09:47,2016-07-14 21:52:37,"21:09:47","21:52:37"
"276",6354,"Airport",27,"Trip Completed",2016-07-15 18:59:01,2016-07-15 19:35:10,"18:59:01","19:35:10"
"277",6638,"City",27,"Trip Completed",2016-07-15 21:59:10,2016-07-15 23:13:18,"21:59:10","23:13:18"
"278",84,"City",28,"Trip Completed",2016-07-11 04:50:00,2016-07-11 05:26:00,"04:50:00","05:26:00"
"279",1199,"City",28,"Trip Completed",2016-07-11 21:17:00,2016-07-11 21:53:00,"21:17:00","21:53:00"
"280",1676,"Airport",28,"Trip Completed",2016-07-12 07:44:00,2016-07-12 08:40:00,"07:44:00","08:40:00"
"281",2774,"City",28,"Trip Completed",2016-07-13 04:33:38,2016-07-13 05:13:54,"04:33:38","05:13:54"
"282",3220,"Airport",28,"Trip Completed",2016-07-13 09:51:41,2016-07-13 10:24:39,"09:51:41","10:24:39"
"283",3718,"Airport",28,"Trip Completed",2016-07-13 19:56:20,2016-07-13 20:47:17,"19:56:20","20:47:17"
"284",4904,"Airport",28,"Trip Completed",2016-07-14 18:02:23,2016-07-14 18:58:49,"18:02:23","18:58:49"
"285",6527,"Airport",28,"Trip Completed",2016-07-15 20:54:01,2016-07-15 21:53:29,"20:54:01","21:53:29"
"286",6710,"City",28,"Trip Completed",2016-07-15 23:02:36,2016-07-16 00:12:12,"23:02:36","00:12:12"
"287",1584,"Airport",29,"Trip Completed",2016-07-12 06:26:00,2016-07-12 07:18:00,"06:26:00","07:18:00"
"288",1966,"Airport",29,"Trip Completed",2016-07-12 12:05:00,2016-07-12 13:12:00,"12:05:00","13:12:00"
"289",2827,"City",29,"Trip Completed",2016-07-13 05:18:31,2016-07-13 06:18:22,"05:18:31","06:18:22"
"290",2945,"Airport",29,"Trip Completed",2016-07-13 06:34:13,2016-07-13 07:28:05,"06:34:13","07:28:05"
"291",3365,"City",29,"Trip Completed",2016-07-13 13:47:14,2016-07-13 14:51:51,"13:47:14","14:51:51"
"292",3548,"Airport",29,"Trip Completed",2016-07-13 18:07:42,2016-07-13 19:12:22,"18:07:42","19:12:22"
"293",3753,"City",29,"Trip Completed",2016-07-13 20:30:08,2016-07-13 21:42:32,"20:30:08","21:42:32"
"294",4569,"Airport",29,"Trip Completed",2016-07-14 09:48:17,2016-07-14 10:49:39,"09:48:17","10:49:39"
"295",6309,"Airport",29,"Trip Completed",2016-07-15 18:29:54,2016-07-15 19:42:21,"18:29:54","19:42:21"
"296",6437,"City",29,"Trip Completed",2016-07-15 19:53:52,2016-07-15 20:26:32,"19:53:52","20:26:32"
"297",517,"Airport",30,"Trip Completed",2016-07-11 09:45:00,2016-07-11 10:24:00,"09:45:00","10:24:00"
"298",1406,"Airport",30,"Trip Completed",2016-07-12 03:02:00,2016-07-12 03:55:00,"03:02:00","03:55:00"
"299",1643,"Airport",30,"Trip Completed",2016-07-12 07:18:00,2016-07-12 08:10:00,"07:18:00","08:10:00"
"300",2108,"Airport",30,"Trip Completed",2016-07-12 16:14:00,2016-07-12 16:48:00,"16:14:00","16:48:00"
"301",2647,"City",30,"Trip Completed",2016-07-12 22:46:00,2016-07-12 23:18:00,"22:46:00","23:18:00"
"302",3129,"City",30,"Trip Completed",2016-07-13 08:41:49,2016-07-13 09:41:42,"08:41:49","09:41:42"
"303",3738,"Airport",30,"Trip Completed",2016-07-13 20:15:54,2016-07-13 20:55:01,"20:15:54","20:55:01"
"304",4422,"Airport",30,"Trip Completed",2016-07-14 08:13:15,2016-07-14 09:13:10,"08:13:15","09:13:10"
"305",4790,"City",30,"Trip Completed",2016-07-14 16:43:53,2016-07-14 17:56:08,"16:43:53","17:56:08"
"306",5496,"City",30,"Trip Completed",2016-07-15 04:59:58,2016-07-15 05:34:09,"04:59:58","05:34:09"
"307",6484,"Airport",30,"Trip Completed",2016-07-15 20:19:45,2016-07-15 21:01:21,"20:19:45","21:01:21"
"308",6731,"Airport",30,"Trip Completed",2016-07-15 23:23:55,2016-07-16 00:11:55,"23:23:55","00:11:55"
"309",629,"Airport",31,"Trip Completed",2016-07-11 12:14:00,2016-07-11 13:00:00,"12:14:00","13:00:00"
"310",745,"Airport",31,"Trip Completed",2016-07-11 15:48:00,2016-07-11 16:45:00,"15:48:00","16:45:00"
"311",1064,"City",31,"Trip Completed",2016-07-11 19:53:00,2016-07-11 20:31:00,"19:53:00","20:31:00"
"312",1886,"Airport",31,"Trip Completed",2016-07-12 10:10:00,2016-07-12 10:35:00,"10:10:00","10:35:00"
"313",5608,"Airport",31,"Trip Completed",2016-07-15 06:18:36,2016-07-15 07:07:34,"06:18:36","07:07:34"
"314",5877,"City",31,"Trip Completed",2016-07-15 09:37:21,2016-07-15 10:08:03,"09:37:21","10:08:03"
"315",6100,"Airport",31,"Trip Completed",2016-07-15 14:44:32,2016-07-15 15:41:12,"14:44:32","15:41:12"
"316",6659,"Airport",31,"Trip Completed",2016-07-15 22:15:45,2016-07-15 23:07:50,"22:15:45","23:07:50"
"317",2162,"Airport",32,"Trip Completed",2016-07-12 17:34:00,2016-07-12 18:33:00,"17:34:00","18:33:00"
"318",3294,"Airport",32,"Trip Completed",2016-07-13 11:23:36,2016-07-13 12:14:06,"11:23:36","12:14:06"
"319",3686,"City",32,"Trip Completed",2016-07-13 19:33:18,2016-07-13 20:34:21,"19:33:18","20:34:21"
"320",4784,"City",32,"Trip Completed",2016-07-14 16:41:52,2016-07-14 17:15:01,"16:41:52","17:15:01"
"321",5896,"City",32,"Trip Completed",2016-07-15 09:47:11,2016-07-15 10:32:41,"09:47:11","10:32:41"
"322",6190,"City",32,"Trip Completed",2016-07-15 17:11:33,2016-07-15 17:55:50,"17:11:33","17:55:50"
"323",6551,"City",32,"Trip Completed",2016-07-15 21:03:02,2016-07-15 22:17:22,"21:03:02","22:17:22"
"324",145,"City",33,"Trip Completed",2016-07-11 05:32:00,2016-07-11 06:37:00,"05:32:00","06:37:00"
"325",735,"City",33,"Trip Completed",2016-07-11 15:27:00,2016-07-11 16:32:00,"15:27:00","16:32:00"
"326",918,"Airport",33,"Trip Completed",2016-07-11 18:22:00,2016-07-11 19:04:00,"18:22:00","19:04:00"
"327",1478,"City",33,"Trip Completed",2016-07-12 05:16:00,2016-07-12 06:13:00,"05:16:00","06:13:00"
"328",1957,"City",33,"Trip Completed",2016-07-12 11:45:00,2016-07-12 12:55:00,"11:45:00","12:55:00"
"329",3097,"City",33,"Trip Completed",2016-07-13 08:15:34,2016-07-13 09:12:57,"08:15:34","09:12:57"
"330",3981,"Airport",33,"Trip Completed",2016-07-13 23:13:54,2016-07-13 23:38:37,"23:13:54","23:38:37"
"331",4175,"City",33,"Trip Completed",2016-07-14 05:11:15,2016-07-14 06:15:24,"05:11:15","06:15:24"
"332",6237,"City",33,"Trip Completed",2016-07-15 17:50:37,2016-07-15 18:49:29,"17:50:37","18:49:29"
"333",738,"City",34,"Trip Completed",2016-07-11 15:30:00,2016-07-11 16:44:00,"15:30:00","16:44:00"
"334",2731,"City",34,"Trip Completed",2016-07-13 02:38:48,2016-07-13 03:16:56,"02:38:48","03:16:56"
"335",2863,"Airport",34,"Trip Completed",2016-07-13 05:46:42,2016-07-13 06:22:39,"05:46:42","06:22:39"
"336",3528,"Airport",34,"Trip Completed",2016-07-13 17:50:59,2016-07-13 18:17:24,"17:50:59","18:17:24"
"337",4653,"City",34,"Trip Completed",2016-07-14 11:58:46,2016-07-14 12:55:21,"11:58:46","12:55:21"
"338",5042,"City",34,"Trip Completed",2016-07-14 19:21:16,2016-07-14 20:05:07,"19:21:16","20:05:07"
"339",360,"Airport",35,"Trip Completed",2016-07-11 08:02:00,2016-07-11 09:05:00,"08:02:00","09:05:00"
"340",771,"Airport",35,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:34:00,"16:19:00","17:34:00"
"341",1274,"City",35,"Trip Completed",2016-07-11 22:01:00,2016-07-11 23:21:00,"22:01:00","23:21:00"
"342",1501,"City",35,"Trip Completed",2016-07-12 05:41:00,2016-07-12 06:47:00,"05:41:00","06:47:00"
"343",1972,"City",35,"Trip Completed",2016-07-12 12:22:00,2016-07-12 12:43:00,"12:22:00","12:43:00"
"344",2871,"City",35,"Trip Completed",2016-07-13 05:53:33,2016-07-13 07:00:33,"05:53:33","07:00:33"
"345",3395,"City",35,"Trip Completed",2016-07-13 14:52:52,2016-07-13 15:33:04,"14:52:52","15:33:04"
"346",3572,"City",35,"Trip Completed",2016-07-13 18:25:52,2016-07-13 19:31:28,"18:25:52","19:31:28"
"347",4118,"Airport",35,"Trip Completed",2016-07-14 04:28:35,2016-07-14 05:26:48,"04:28:35","05:26:48"
"348",4739,"City",35,"Trip Completed",2016-07-14 14:52:43,2016-07-14 15:37:25,"14:52:43","15:37:25"
"349",6556,"City",35,"Trip Completed",2016-07-15 21:09:57,2016-07-15 21:38:06,"21:09:57","21:38:06"
"350",6677,"Airport",35,"Trip Completed",2016-07-15 22:29:56,2016-07-15 23:22:48,"22:29:56","23:22:48"
"351",1104,"Airport",36,"Trip Completed",2016-07-11 20:17:00,2016-07-11 21:20:00,"20:17:00","21:20:00"
"352",1596,"Airport",36,"Trip Completed",2016-07-12 06:39:00,2016-07-12 07:30:00,"06:39:00","07:30:00"
"353",1835,"Airport",36,"Trip Completed",2016-07-12 09:35:00,2016-07-12 10:30:00,"09:35:00","10:30:00"
"354",2110,"Airport",36,"Trip Completed",2016-07-12 16:19:00,2016-07-12 17:12:00,"16:19:00","17:12:00"
"355",2759,"Airport",36,"Trip Completed",2016-07-13 03:50:03,2016-07-13 04:33:15,"03:50:03","04:33:15"
"356",3010,"Airport",36,"Trip Completed",2016-07-13 07:26:03,2016-07-13 08:40:52,"07:26:03","08:40:52"
"357",3403,"City",36,"Trip Completed",2016-07-13 15:16:52,2016-07-13 15:45:52,"15:16:52","15:45:52"
"358",3856,"Airport",36,"Trip Completed",2016-07-13 21:34:21,2016-07-13 22:26:18,"21:34:21","22:26:18"
"359",4472,"City",36,"Trip Completed",2016-07-14 08:39:44,2016-07-14 09:55:40,"08:39:44","09:55:40"
"360",5199,"City",36,"Trip Completed",2016-07-14 20:50:52,2016-07-14 21:57:39,"20:50:52","21:57:39"
"361",5612,"City",36,"Trip Completed",2016-07-15 06:15:54,2016-07-15 07:17:47,"06:15:54","07:17:47"
"362",6614,"Airport",36,"Trip Completed",2016-07-15 21:40:39,2016-07-15 22:56:08,"21:40:39","22:56:08"
"363",191,"Airport",37,"Trip Completed",2016-07-11 05:55:00,2016-07-11 06:45:00,"05:55:00","06:45:00"
"364",333,"City",37,"Trip Completed",2016-07-11 07:43:00,2016-07-11 08:53:00,"07:43:00","08:53:00"
"365",488,"Airport",37,"Trip Completed",2016-07-11 09:35:00,2016-07-11 10:20:00,"09:35:00","10:20:00"
"366",1780,"City",37,"Trip Completed",2016-07-12 08:58:00,2016-07-12 09:45:00,"08:58:00","09:45:00"
"367",2235,"Airport",37,"Trip Completed",2016-07-12 18:12:00,2016-07-12 19:14:00,"18:12:00","19:14:00"
"368",2516,"City",37,"Trip Completed",2016-07-12 21:05:00,2016-07-12 22:18:00,"21:05:00","22:18:00"
"369",4209,"City",37,"Trip Completed",2016-07-14 05:37:01,2016-07-14 06:42:12,"05:37:01","06:42:12"
"370",4726,"City",37,"Trip Completed",2016-07-14 13:52:52,2016-07-14 15:04:54,"13:52:52","15:04:54"
"371",5088,"Airport",37,"Trip Completed",2016-07-14 19:52:54,2016-07-14 21:06:33,"19:52:54","21:06:33"
"372",5352,"Airport",37,"Trip Completed",2016-07-14 23:01:45,2016-07-14 23:45:53,"23:01:45","23:45:53"
"373",6024,"Airport",37,"Trip Completed",2016-07-15 12:43:09,2016-07-15 13:55:27,"12:43:09","13:55:27"
"374",6196,"Airport",37,"Trip Completed",2016-07-15 17:19:56,2016-07-15 18:03:53,"17:19:56","18:03:53"
"375",6297,"City",37,"Trip Completed",2016-07-15 18:21:09,2016-07-15 18:57:24,"18:21:09","18:57:24"
"376",125,"City",38,"Trip Completed",2016-07-11 05:12:00,2016-07-11 06:17:00,"05:12:00","06:17:00"
"377",1611,"City",38,"Trip Completed",2016-07-12 06:49:00,2016-07-12 07:44:00,"06:49:00","07:44:00"
"378",1814,"City",38,"Trip Completed",2016-07-12 09:19:00,2016-07-12 09:59:00,"09:19:00","09:59:00"
"379",3088,"City",38,"Trip Completed",2016-07-13 08:12:39,2016-07-13 09:01:02,"08:12:39","09:01:02"
"380",3384,"Airport",38,"Trip Completed",2016-07-13 14:40:53,2016-07-13 15:34:26,"14:40:53","15:34:26"
"381",4218,"Airport",38,"Trip Completed",2016-07-14 05:38:17,2016-07-14 06:24:48,"05:38:17","06:24:48"
"382",5757,"City",38,"Trip Completed",2016-07-15 08:12:21,2016-07-15 09:17:55,"08:12:21","09:17:55"
"383",5958,"Airport",38,"Trip Completed",2016-07-15 10:48:38,2016-07-15 11:49:20,"10:48:38","11:49:20"
"384",6314,"City",38,"Trip Completed",2016-07-15 18:31:06,2016-07-15 19:30:28,"18:31:06","19:30:28"
"385",249,"City",39,"Trip Completed",2016-07-11 06:31:00,2016-07-11 07:14:00,"06:31:00","07:14:00"
"386",728,"City",39,"Trip Completed",2016-07-11 15:05:00,2016-07-11 16:09:00,"15:05:00","16:09:00"
"387",3042,"City",39,"Trip Completed",2016-07-13 07:38:51,2016-07-13 08:32:47,"07:38:51","08:32:47"
"388",3620,"City",39,"Trip Completed",2016-07-13 18:54:52,2016-07-13 20:08:38,"18:54:52","20:08:38"
"389",4276,"City",39,"Trip Completed",2016-07-14 06:22:04,2016-07-14 07:23:02,"06:22:04","07:23:02"
"390",4735,"City",39,"Trip Completed",2016-07-14 14:43:10,2016-07-14 15:51:37,"14:43:10","15:51:37"
"391",1353,"Airport",40,"Trip Completed",2016-07-11 23:51:00,2016-07-12 00:34:00,"23:51:00","00:34:00"
"392",1568,"City",40,"Trip Completed",2016-07-12 06:18:00,2016-07-12 06:52:00,"06:18:00","06:52:00"
"393",2465,"City",40,"Trip Completed",2016-07-12 20:38:00,2016-07-12 21:37:00,"20:38:00","21:37:00"
"394",3688,"City",40,"Trip Completed",2016-07-13 19:39:52,2016-07-13 20:40:51,"19:39:52","20:40:51"
"395",4727,"City",40,"Trip Completed",2016-07-14 14:06:18,2016-07-14 15:02:55,"14:06:18","15:02:55"
"396",5348,"City",40,"Trip Completed",2016-07-14 22:50:55,2016-07-14 23:45:17,"22:50:55","23:45:17"
"397",6537,"Airport",40,"Trip Completed",2016-07-15 20:52:18,2016-07-15 22:03:09,"20:52:18","22:03:09"
"398",1941,"Airport",41,"Trip Completed",2016-07-12 11:29:00,2016-07-12 12:09:00,"11:29:00","12:09:00"
"399",3766,"Airport",41,"Trip Completed",2016-07-13 20:33:01,2016-07-13 21:24:23,"20:33:01","21:24:23"
"400",4243,"Airport",41,"Trip Completed",2016-07-14 06:02:47,2016-07-14 06:37:57,"06:02:47","06:37:57"
"401",4717,"Airport",41,"Trip Completed",2016-07-14 13:42:45,2016-07-14 14:36:58,"13:42:45","14:36:58"
"402",5682,"City",41,"Trip Completed",2016-07-15 07:16:19,2016-07-15 08:24:55,"07:16:19","08:24:55"
"403",6343,"City",41,"Trip Completed",2016-07-15 18:44:07,2016-07-15 19:21:59,"18:44:07","19:21:59"
"404",6726,"Airport",41,"Trip Completed",2016-07-15 23:22:28,2016-07-16 00:12:03,"23:22:28","00:12:03"
"405",238,"City",42,"Trip Completed",2016-07-11 06:27:00,2016-07-11 07:15:00,"06:27:00","07:15:00"
"406",2624,"City",42,"Trip Completed",2016-07-12 22:16:00,2016-07-12 23:17:00,"22:16:00","23:17:00"
"407",2787,"City",42,"Trip Completed",2016-07-13 04:54:46,2016-07-13 05:29:11,"04:54:46","05:29:11"
"408",3992,"City",42,"Trip Completed",2016-07-13 23:24:52,2016-07-14 00:04:39,"23:24:52","00:04:39"
"409",4974,"City",42,"Trip Completed",2016-07-14 18:44:58,2016-07-14 19:16:18,"18:44:58","19:16:18"
"410",5478,"Airport",42,"Trip Completed",2016-07-15 04:43:40,2016-07-15 05:44:45,"04:43:40","05:44:45"
"411",5641,"City",42,"Trip Completed",2016-07-15 06:46:40,2016-07-15 07:16:35,"06:46:40","07:16:35"
"412",128,"City",43,"Trip Completed",2016-07-11 05:12:00,2016-07-11 05:48:00,"05:12:00","05:48:00"
"413",627,"City",43,"Trip Completed",2016-07-11 12:12:00,2016-07-11 13:10:00,"12:12:00","13:10:00"
"414",1766,"Airport",43,"Trip Completed",2016-07-12 08:45:00,2016-07-12 09:52:00,"08:45:00","09:52:00"
"415",2089,"City",43,"Trip Completed",2016-07-12 15:49:00,2016-07-12 16:32:00,"15:49:00","16:32:00"
"416",3565,"City",43,"Trip Completed",2016-07-13 18:13:10,2016-07-13 18:50:29,"18:13:10","18:50:29"
"417",3954,"Airport",43,"Trip Completed",2016-07-13 22:43:45,2016-07-14 00:03:31,"22:43:45","00:03:31"
"418",4204,"City",43,"Trip Completed",2016-07-14 05:36:10,2016-07-14 06:23:14,"05:36:10","06:23:14"
"419",4651,"City",43,"Trip Completed",2016-07-14 11:54:26,2016-07-14 12:47:18,"11:54:26","12:47:18"
"420",5814,"City",43,"Trip Completed",2016-07-15 08:43:57,2016-07-15 09:55:23,"08:43:57","09:55:23"
"421",6062,"City",43,"Trip Completed",2016-07-15 13:48:40,2016-07-15 14:51:36,"13:48:40","14:51:36"
"422",118,"Airport",44,"Trip Completed",2016-07-11 05:11:00,2016-07-11 05:52:00,"05:11:00","05:52:00"
"423",339,"Airport",44,"Trip Completed",2016-07-11 07:49:00,2016-07-11 08:45:00,"07:49:00","08:45:00"
"424",766,"City",44,"Trip Completed",2016-07-11 16:23:00,2016-07-11 17:27:00,"16:23:00","17:27:00"
"425",1133,"Airport",44,"Trip Completed",2016-07-11 20:27:00,2016-07-11 21:31:00,"20:27:00","21:31:00"
"426",2458,"City",44,"Trip Completed",2016-07-12 20:33:00,2016-07-12 21:33:00,"20:33:00","21:33:00"
"427",3060,"Airport",44,"Trip Completed",2016-07-13 07:56:53,2016-07-13 09:12:13,"07:56:53","09:12:13"
"428",3653,"City",44,"Trip Completed",2016-07-13 19:18:27,2016-07-13 19:51:00,"19:18:27","19:51:00"
"429",4321,"City",44,"Trip Completed",2016-07-14 06:56:17,2016-07-14 07:47:58,"06:56:17","07:47:58"
"430",5672,"Airport",44,"Trip Completed",2016-07-15 07:07:07,2016-07-15 07:59:21,"07:07:07","07:59:21"
"431",1698,"City",45,"Trip Completed",2016-07-12 07:56:00,2016-07-12 08:56:00,"07:56:00","08:56:00"
"432",2098,"City",45,"Trip Completed",2016-07-12 16:12:00,2016-07-12 16:42:00,"16:12:00","16:42:00"
"433",2733,"City",45,"Trip Completed",2016-07-13 02:37:50,2016-07-13 03:45:00,"02:37:50","03:45:00"
"434",2917,"Airport",45,"Trip Completed",2016-07-13 06:21:57,2016-07-13 06:53:54,"06:21:57","06:53:54"
"435",3151,"Airport",45,"Trip Completed",2016-07-13 09:00:37,2016-07-13 09:38:31,"09:00:37","09:38:31"
"436",3358,"City",45,"Trip Completed",2016-07-13 13:30:22,2016-07-13 14:38:35,"13:30:22","14:38:35"
"437",5435,"City",45,"Trip Completed",2016-07-15 02:52:10,2016-07-15 03:43:43,"02:52:10","03:43:43"
"438",5717,"Airport",45,"Trip Completed",2016-07-15 07:41:01,2016-07-15 08:24:01,"07:41:01","08:24:01"
"439",635,"Airport",46,"Trip Completed",2016-07-11 12:25:00,2016-07-11 13:29:00,"12:25:00","13:29:00"
"440",1275,"Airport",46,"Trip Completed",2016-07-11 22:05:00,2016-07-11 23:02:00,"22:05:00","23:02:00"
"441",1562,"Airport",46,"Trip Completed",2016-07-12 06:16:00,2016-07-12 07:15:00,"06:16:00","07:15:00"
"442",2908,"Airport",46,"Trip Completed",2016-07-13 06:14:46,2016-07-13 07:17:20,"06:14:46","07:17:20"
"443",3414,"City",46,"Trip Completed",2016-07-13 15:28:23,2016-07-13 16:44:23,"15:28:23","16:44:23"
"444",3638,"Airport",46,"Trip Completed",2016-07-13 19:09:50,2016-07-13 19:58:45,"19:09:50","19:58:45"
"445",5132,"Airport",46,"Trip Completed",2016-07-14 20:11:42,2016-07-14 20:40:50,"20:11:42","20:40:50"
"446",5422,"City",46,"Trip Completed",2016-07-15 02:09:09,2016-07-15 03:09:26,"02:09:09","03:09:26"
