"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time","Travel_Time"
"218",1371,"Airport",23,"Trip Completed",2016-07-12 00:22:00,2016-07-12 01:33:00,"00:22:00","01:33:00",71
"219",1553,"City",23,"Trip Completed",2016-07-12 06:09:00,2016-07-12 07:09:00,"06:09:00","07:09:00",60
"220",1692,"Airport",23,"Trip Completed",2016-07-12 07:52:00,2016-07-12 09:01:00,"07:52:00","09:01:00",69
"221",2114,"City",23,"Trip Completed",2016-07-12 16:36:00,2016-07-12 17:21:00,"16:36:00","17:21:00",45
"222",2742,"City",23,"Trip Completed",2016-07-13 03:07:37,2016-07-13 03:51:35,"03:07:37","03:51:35",43.9666666666667
"223",4273,"City",23,"Trip Completed",2016-07-14 06:17:01,2016-07-14 07:02:28,"06:17:01","07:02:28",45.45
"224",4668,"City",23,"Trip Completed",2016-07-14 12:25:02,2016-07-14 13:34:58,"12:25:02","13:34:58",69.9333333333333
"225",5425,"City",23,"Trip Completed",2016-07-15 02:23:56,2016-07-15 03:08:35,"02:23:56","03:08:35",44.65
"226",5488,"City",23,"Trip Completed",2016-07-15 04:53:42,2016-07-15 06:00:16,"04:53:42","06:00:16",66.5666666666667
"227",5781,"City",23,"Trip Completed",2016-07-15 08:35:47,2016-07-15 09:42:27,"08:35:47","09:42:27",66.6666666666667
"228",5966,"Airport",23,"Trip Completed",2016-07-15 10:54:27,2016-07-15 11:58:44,"10:54:27","11:58:44",64.2833333333333
"229",6122,"City",23,"Trip Completed",2016-07-15 15:26:06,2016-07-15 16:29:40,"15:26:06","16:29:40",63.5666666666667
"230",357,"Airport",24,"Trip Completed",2016-07-11 08:00:00,2016-07-11 09:08:00,"08:00:00","09:08:00",68
"231",1068,"City",24,"Trip Completed",2016-07-11 19:52:00,2016-07-11 20:48:00,"19:52:00","20:48:00",56
"232",2689,"Airport",24,"Trip Completed",2016-07-13 00:34:03,2016-07-13 01:49:08,"00:34:03","01:49:08",75.0833333333333
"233",2791,"City",24,"Trip Completed",2016-07-13 04:56:20,2016-07-13 05:33:20,"04:56:20","05:33:20",37
"234",3321,"City",24,"Trip Completed",2016-07-13 12:23:02,2016-07-13 13:25:14,"12:23:02","13:25:14",62.2
"235",3423,"Airport",24,"Trip Completed",2016-07-13 15:52:07,2016-07-13 16:50:46,"15:52:07","16:50:46",58.65
"236",3761,"Airport",24,"Trip Completed",2016-07-13 20:35:24,2016-07-13 21:39:02,"20:35:24","21:39:02",63.6333333333333
"237",4140,"City",24,"Trip Completed",2016-07-14 04:48:09,2016-07-14 06:05:01,"04:48:09","06:05:01",76.8666666666667
"238",4656,"City",24,"Trip Completed",2016-07-14 12:06:27,2016-07-14 12:49:14,"12:06:27","12:49:14",42.7833333333333
"239",4931,"Airport",24,"Trip Completed",2016-07-14 18:21:52,2016-07-14 18:54:03,"18:21:52","18:54:03",32.1833333333333
"240",5268,"City",24,"Trip Completed",2016-07-14 21:29:35,2016-07-14 22:30:11,"21:29:35","22:30:11",60.6
"241",5811,"City",24,"Trip Completed",2016-07-15 08:46:30,2016-07-15 09:26:33,"08:46:30","09:26:33",40.05
"242",6139,"Airport",24,"Trip Completed",2016-07-15 15:45:16,2016-07-15 16:40:41,"15:45:16","16:40:41",55.4166666666667
"243",6333,"Airport",24,"Trip Completed",2016-07-15 18:41:22,2016-07-15 19:53:29,"18:41:22","19:53:29",72.1166666666667
"244",773,"City",25,"Trip Completed",2016-07-11 16:23:00,2016-07-11 17:21:00,"16:23:00","17:21:00",58
"245",1123,"City",25,"Trip Completed",2016-07-11 20:20:00,2016-07-11 21:18:00,"20:20:00","21:18:00",58
"246",2667,"Airport",25,"Trip Completed",2016-07-12 23:35:00,2016-07-13 00:40:52,"23:35:00","00:40:52",65.8666666666667
"247",2833,"City",25,"Trip Completed",2016-07-13 05:27:26,2016-07-13 06:19:18,"05:27:26","06:19:18",51.8666666666667
"248",3396,"City",25,"Trip Completed",2016-07-13 14:59:08,2016-07-13 15:57:24,"14:59:08","15:57:24",58.2666666666667
"249",3590,"City",25,"Trip Completed",2016-07-13 18:31:29,2016-07-13 19:31:56,"18:31:29","19:31:56",60.45
"250",3762,"City",25,"Trip Completed",2016-07-13 20:38:10,2016-07-13 21:21:24,"20:38:10","21:21:24",43.2333333333333
"251",4566,"City",25,"Trip Completed",2016-07-14 09:48:56,2016-07-14 10:22:52,"09:48:56","10:22:52",33.9333333333333
"252",4862,"City",25,"Trip Completed",2016-07-14 17:37:44,2016-07-14 18:41:40,"17:37:44","18:41:40",63.9333333333333
"253",5564,"Airport",25,"Trip Completed",2016-07-15 05:41:11,2016-07-15 06:53:22,"05:41:11","06:53:22",72.1833333333333
"254",6187,"City",25,"Trip Completed",2016-07-15 17:11:08,2016-07-15 18:08:11,"17:11:08","18:08:11",57.05
"255",6642,"City",25,"Trip Completed",2016-07-15 22:07:14,2016-07-15 22:54:02,"22:07:14","22:54:02",46.8
"256",322,"City",26,"Trip Completed",2016-07-11 07:31:00,2016-07-11 08:10:00,"07:31:00","08:10:00",39
"257",793,"City",26,"Trip Completed",2016-07-11 17:04:00,2016-07-11 18:06:00,"17:04:00","18:06:00",62
"258",898,"Airport",26,"Trip Completed",2016-07-11 18:14:00,2016-07-11 19:09:00,"18:14:00","19:09:00",55
"259",1258,"City",26,"Trip Completed",2016-07-11 21:51:00,2016-07-11 23:00:00,"21:51:00","23:00:00",69
"260",2832,"City",26,"Trip Completed",2016-07-13 05:20:16,2016-07-13 06:14:07,"05:20:16","06:14:07",53.85
"261",3139,"City",26,"Trip Completed",2016-07-13 08:54:04,2016-07-13 09:22:42,"08:54:04","09:22:42",28.6333333333333
"262",3438,"City",26,"Trip Completed",2016-07-13 16:12:53,2016-07-13 17:13:44,"16:12:53","17:13:44",60.85
"263",3966,"Airport",26,"Trip Completed",2016-07-13 22:50:42,2016-07-13 23:27:43,"22:50:42","23:27:43",37.0166666666667
"264",6401,"Airport",26,"Trip Completed",2016-07-15 19:33:00,2016-07-15 20:16:57,"19:33:00","20:16:57",43.95
"265",204,"City",27,"Trip Completed",2016-07-11 06:04:00,2016-07-11 06:44:00,"06:04:00","06:44:00",40
"266",632,"Airport",27,"Trip Completed",2016-07-11 12:20:00,2016-07-11 13:10:00,"12:20:00","13:10:00",50
"267",763,"City",27,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:25:00,"16:19:00","17:25:00",66
"268",1786,"Airport",27,"Trip Completed",2016-07-12 09:03:00,2016-07-12 09:58:00,"09:03:00","09:58:00",55
"269",1968,"City",27,"Trip Completed",2016-07-12 12:10:00,2016-07-12 12:49:00,"12:10:00","12:49:00",39
"270",2088,"Airport",27,"Trip Completed",2016-07-12 15:51:00,2016-07-12 17:02:00,"15:51:00","17:02:00",71
"271",2473,"Airport",27,"Trip Completed",2016-07-12 20:43:00,2016-07-12 21:20:00,"20:43:00","21:20:00",37
"272",2869,"Airport",27,"Trip Completed",2016-07-13 05:50:09,2016-07-13 06:27:07,"05:50:09","06:27:07",36.9666666666667
"273",3742,"Airport",27,"Trip Completed",2016-07-13 20:24:23,2016-07-13 20:48:05,"20:24:23","20:48:05",23.7
"274",4440,"Airport",27,"Trip Completed",2016-07-14 08:26:29,2016-07-14 09:00:36,"08:26:29","09:00:36",34.1166666666667
"275",5234,"City",27,"Trip Completed",2016-07-14 21:09:47,2016-07-14 21:52:37,"21:09:47","21:52:37",42.8333333333333
"276",6354,"Airport",27,"Trip Completed",2016-07-15 18:59:01,2016-07-15 19:35:10,"18:59:01","19:35:10",36.15
"277",6638,"City",27,"Trip Completed",2016-07-15 21:59:10,2016-07-15 23:13:18,"21:59:10","23:13:18",74.1333333333333
"278",84,"City",28,"Trip Completed",2016-07-11 04:50:00,2016-07-11 05:26:00,"04:50:00","05:26:00",36
"279",1199,"City",28,"Trip Completed",2016-07-11 21:17:00,2016-07-11 21:53:00,"21:17:00","21:53:00",36
"280",1676,"Airport",28,"Trip Completed",2016-07-12 07:44:00,2016-07-12 08:40:00,"07:44:00","08:40:00",56
"281",2774,"City",28,"Trip Completed",2016-07-13 04:33:38,2016-07-13 05:13:54,"04:33:38","05:13:54",40.2666666666667
"282",3220,"Airport",28,"Trip Completed",2016-07-13 09:51:41,2016-07-13 10:24:39,"09:51:41","10:24:39",32.9666666666667
"283",3718,"Airport",28,"Trip Completed",2016-07-13 19:56:20,2016-07-13 20:47:17,"19:56:20","20:47:17",50.95
"284",4904,"Airport",28,"Trip Completed",2016-07-14 18:02:23,2016-07-14 18:58:49,"18:02:23","18:58:49",56.4333333333333
"285",6527,"Airport",28,"Trip Completed",2016-07-15 20:54:01,2016-07-15 21:53:29,"20:54:01","21:53:29",59.4666666666667
"286",6710,"City",28,"Trip Completed",2016-07-15 23:02:36,2016-07-16 00:12:12,"23:02:36","00:12:12",69.6
"287",1584,"Airport",29,"Trip Completed",2016-07-12 06:26:00,2016-07-12 07:18:00,"06:26:00","07:18:00",52
"288",1966,"Airport",29,"Trip Completed",2016-07-12 12:05:00,2016-07-12 13:12:00,"12:05:00","13:12:00",67
"289",2827,"City",29,"Trip Completed",2016-07-13 05:18:31,2016-07-13 06:18:22,"05:18:31","06:18:22",59.85
"290",2945,"Airport",29,"Trip Completed",2016-07-13 06:34:13,2016-07-13 07:28:05,"06:34:13","07:28:05",53.8666666666667
"291",3365,"City",29,"Trip Completed",2016-07-13 13:47:14,2016-07-13 14:51:51,"13:47:14","14:51:51",64.6166666666667
"292",3548,"Airport",29,"Trip Completed",2016-07-13 18:07:42,2016-07-13 19:12:22,"18:07:42","19:12:22",64.6666666666667
"293",3753,"City",29,"Trip Completed",2016-07-13 20:30:08,2016-07-13 21:42:32,"20:30:08","21:42:32",72.4
"294",4569,"Airport",29,"Trip Completed",2016-07-14 09:48:17,2016-07-14 10:49:39,"09:48:17","10:49:39",61.3666666666667
"295",6309,"Airport",29,"Trip Completed",2016-07-15 18:29:54,2016-07-15 19:42:21,"18:29:54","19:42:21",72.45
"296",6437,"City",29,"Trip Completed",2016-07-15 19:53:52,2016-07-15 20:26:32,"19:53:52","20:26:32",32.6666666666667
"297",517,"Airport",30,"Trip Completed",2016-07-11 09:45:00,2016-07-11 10:24:00,"09:45:00","10:24:00",39
"298",1406,"Airport",30,"Trip Completed",2016-07-12 03:02:00,2016-07-12 03:55:00,"03:02:00","03:55:00",53
"299",1643,"Airport",30,"Trip Completed",2016-07-12 07:18:00,2016-07-12 08:10:00,"07:18:00","08:10:00",52
"300",2108,"Airport",30,"Trip Completed",2016-07-12 16:14:00,2016-07-12 16:48:00,"16:14:00","16:48:00",34
"301",2647,"City",30,"Trip Completed",2016-07-12 22:46:00,2016-07-12 23:18:00,"22:46:00","23:18:00",32
"302",3129,"City",30,"Trip Completed",2016-07-13 08:41:49,2016-07-13 09:41:42,"08:41:49","09:41:42",59.8833333333333
"303",3738,"Airport",30,"Trip Completed",2016-07-13 20:15:54,2016-07-13 20:55:01,"20:15:54","20:55:01",39.1166666666667
"304",4422,"Airport",30,"Trip Completed",2016-07-14 08:13:15,2016-07-14 09:13:10,"08:13:15","09:13:10",59.9166666666667
"305",4790,"City",30,"Trip Completed",2016-07-14 16:43:53,2016-07-14 17:56:08,"16:43:53","17:56:08",72.25
"306",5496,"City",30,"Trip Completed",2016-07-15 04:59:58,2016-07-15 05:34:09,"04:59:58","05:34:09",34.1833333333333
"307",6484,"Airport",30,"Trip Completed",2016-07-15 20:19:45,2016-07-15 21:01:21,"20:19:45","21:01:21",41.6
"308",6731,"Airport",30,"Trip Completed",2016-07-15 23:23:55,2016-07-16 00:11:55,"23:23:55","00:11:55",48
"309",629,"Airport",31,"Trip Completed",2016-07-11 12:14:00,2016-07-11 13:00:00,"12:14:00","13:00:00",46
"310",745,"Airport",31,"Trip Completed",2016-07-11 15:48:00,2016-07-11 16:45:00,"15:48:00","16:45:00",57
"311",1064,"City",31,"Trip Completed",2016-07-11 19:53:00,2016-07-11 20:31:00,"19:53:00","20:31:00",38
"312",1886,"Airport",31,"Trip Completed",2016-07-12 10:10:00,2016-07-12 10:35:00,"10:10:00","10:35:00",25
"313",5608,"Airport",31,"Trip Completed",2016-07-15 06:18:36,2016-07-15 07:07:34,"06:18:36","07:07:34",48.9666666666667
"314",5877,"City",31,"Trip Completed",2016-07-15 09:37:21,2016-07-15 10:08:03,"09:37:21","10:08:03",30.7
"315",6100,"Airport",31,"Trip Completed",2016-07-15 14:44:32,2016-07-15 15:41:12,"14:44:32","15:41:12",56.6666666666667
"316",6659,"Airport",31,"Trip Completed",2016-07-15 22:15:45,2016-07-15 23:07:50,"22:15:45","23:07:50",52.0833333333333
"317",2162,"Airport",32,"Trip Completed",2016-07-12 17:34:00,2016-07-12 18:33:00,"17:34:00","18:33:00",59
"318",3294,"Airport",32,"Trip Completed",2016-07-13 11:23:36,2016-07-13 12:14:06,"11:23:36","12:14:06",50.5
"319",3686,"City",32,"Trip Completed",2016-07-13 19:33:18,2016-07-13 20:34:21,"19:33:18","20:34:21",61.05
"320",4784,"City",32,"Trip Completed",2016-07-14 16:41:52,2016-07-14 17:15:01,"16:41:52","17:15:01",33.15
"321",5896,"City",32,"Trip Completed",2016-07-15 09:47:11,2016-07-15 10:32:41,"09:47:11","10:32:41",45.5
"322",6190,"City",32,"Trip Completed",2016-07-15 17:11:33,2016-07-15 17:55:50,"17:11:33","17:55:50",44.2833333333333
"323",6551,"City",32,"Trip Completed",2016-07-15 21:03:02,2016-07-15 22:17:22,"21:03:02","22:17:22",74.3333333333333
"324",145,"City",33,"Trip Completed",2016-07-11 05:32:00,2016-07-11 06:37:00,"05:32:00","06:37:00",65
"325",735,"City",33,"Trip Completed",2016-07-11 15:27:00,2016-07-11 16:32:00,"15:27:00","16:32:00",65
"326",918,"Airport",33,"Trip Completed",2016-07-11 18:22:00,2016-07-11 19:04:00,"18:22:00","19:04:00",42
"327",1478,"City",33,"Trip Completed",2016-07-12 05:16:00,2016-07-12 06:13:00,"05:16:00","06:13:00",57
"328",1957,"City",33,"Trip Completed",2016-07-12 11:45:00,2016-07-12 12:55:00,"11:45:00","12:55:00",70
"329",3097,"City",33,"Trip Completed",2016-07-13 08:15:34,2016-07-13 09:12:57,"08:15:34","09:12:57",57.3833333333333
"330",3981,"Airport",33,"Trip Completed",2016-07-13 23:13:54,2016-07-13 23:38:37,"23:13:54","23:38:37",24.7166666666667
"331",4175,"City",33,"Trip Completed",2016-07-14 05:11:15,2016-07-14 06:15:24,"05:11:15","06:15:24",64.15
"332",6237,"City",33,"Trip Completed",2016-07-15 17:50:37,2016-07-15 18:49:29,"17:50:37","18:49:29",58.8666666666667
"333",738,"City",34,"Trip Completed",2016-07-11 15:30:00,2016-07-11 16:44:00,"15:30:00","16:44:00",74
"334",2731,"City",34,"Trip Completed",2016-07-13 02:38:48,2016-07-13 03:16:56,"02:38:48","03:16:56",38.1333333333333
"335",2863,"Airport",34,"Trip Completed",2016-07-13 05:46:42,2016-07-13 06:22:39,"05:46:42","06:22:39",35.95
"336",3528,"Airport",34,"Trip Completed",2016-07-13 17:50:59,2016-07-13 18:17:24,"17:50:59","18:17:24",26.4166666666667
"337",4653,"City",34,"Trip Completed",2016-07-14 11:58:46,2016-07-14 12:55:21,"11:58:46","12:55:21",56.5833333333333
"338",5042,"City",34,"Trip Completed",2016-07-14 19:21:16,2016-07-14 20:05:07,"19:21:16","20:05:07",43.85
"339",360,"Airport",35,"Trip Completed",2016-07-11 08:02:00,2016-07-11 09:05:00,"08:02:00","09:05:00",63
"340",771,"Airport",35,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:34:00,"16:19:00","17:34:00",75
"341",1274,"City",35,"Trip Completed",2016-07-11 22:01:00,2016-07-11 23:21:00,"22:01:00","23:21:00",80
"342",1501,"City",35,"Trip Completed",2016-07-12 05:41:00,2016-07-12 06:47:00,"05:41:00","06:47:00",66
"343",1972,"City",35,"Trip Completed",2016-07-12 12:22:00,2016-07-12 12:43:00,"12:22:00","12:43:00",21
"344",2871,"City",35,"Trip Completed",2016-07-13 05:53:33,2016-07-13 07:00:33,"05:53:33","07:00:33",67
"345",3395,"City",35,"Trip Completed",2016-07-13 14:52:52,2016-07-13 15:33:04,"14:52:52","15:33:04",40.2
"346",3572,"City",35,"Trip Completed",2016-07-13 18:25:52,2016-07-13 19:31:28,"18:25:52","19:31:28",65.6
"347",4118,"Airport",35,"Trip Completed",2016-07-14 04:28:35,2016-07-14 05:26:48,"04:28:35","05:26:48",58.2166666666667
"348",4739,"City",35,"Trip Completed",2016-07-14 14:52:43,2016-07-14 15:37:25,"14:52:43","15:37:25",44.7
"349",6556,"City",35,"Trip Completed",2016-07-15 21:09:57,2016-07-15 21:38:06,"21:09:57","21:38:06",28.15
"350",6677,"Airport",35,"Trip Completed",2016-07-15 22:29:56,2016-07-15 23:22:48,"22:29:56","23:22:48",52.8666666666667
"351",1104,"Airport",36,"Trip Completed",2016-07-11 20:17:00,2016-07-11 21:20:00,"20:17:00","21:20:00",63
"352",1596,"Airport",36,"Trip Completed",2016-07-12 06:39:00,2016-07-12 07:30:00,"06:39:00","07:30:00",51
"353",1835,"Airport",36,"Trip Completed",2016-07-12 09:35:00,2016-07-12 10:30:00,"09:35:00","10:30:00",55
"354",2110,"Airport",36,"Trip Completed",2016-07-12 16:19:00,2016-07-12 17:12:00,"16:19:00","17:12:00",53
"355",2759,"Airport",36,"Trip Completed",2016-07-13 03:50:03,2016-07-13 04:33:15,"03:50:03","04:33:15",43.2
"356",3010,"Airport",36,"Trip Completed",2016-07-13 07:26:03,2016-07-13 08:40:52,"07:26:03","08:40:52",74.8166666666667
"357",3403,"City",36,"Trip Completed",2016-07-13 15:16:52,2016-07-13 15:45:52,"15:16:52","15:45:52",29
"358",3856,"Airport",36,"Trip Completed",2016-07-13 21:34:21,2016-07-13 22:26:18,"21:34:21","22:26:18",51.95
"359",4472,"City",36,"Trip Completed",2016-07-14 08:39:44,2016-07-14 09:55:40,"08:39:44","09:55:40",75.9333333333333
"360",5199,"City",36,"Trip Completed",2016-07-14 20:50:52,2016-07-14 21:57:39,"20:50:52","21:57:39",66.7833333333333
"361",5612,"City",36,"Trip Completed",2016-07-15 06:15:54,2016-07-15 07:17:47,"06:15:54","07:17:47",61.8833333333333
"362",6614,"Airport",36,"Trip Completed",2016-07-15 21:40:39,2016-07-15 22:56:08,"21:40:39","22:56:08",75.4833333333333
"363",191,"Airport",37,"Trip Completed",2016-07-11 05:55:00,2016-07-11 06:45:00,"05:55:00","06:45:00",50
"364",333,"City",37,"Trip Completed",2016-07-11 07:43:00,2016-07-11 08:53:00,"07:43:00","08:53:00",70
"365",488,"Airport",37,"Trip Completed",2016-07-11 09:35:00,2016-07-11 10:20:00,"09:35:00","10:20:00",45
"366",1780,"City",37,"Trip Completed",2016-07-12 08:58:00,2016-07-12 09:45:00,"08:58:00","09:45:00",47
"367",2235,"Airport",37,"Trip Completed",2016-07-12 18:12:00,2016-07-12 19:14:00,"18:12:00","19:14:00",62
"368",2516,"City",37,"Trip Completed",2016-07-12 21:05:00,2016-07-12 22:18:00,"21:05:00","22:18:00",73
"369",4209,"City",37,"Trip Completed",2016-07-14 05:37:01,2016-07-14 06:42:12,"05:37:01","06:42:12",65.1833333333333
"370",4726,"City",37,"Trip Completed",2016-07-14 13:52:52,2016-07-14 15:04:54,"13:52:52","15:04:54",72.0333333333333
"371",5088,"Airport",37,"Trip Completed",2016-07-14 19:52:54,2016-07-14 21:06:33,"19:52:54","21:06:33",73.65
"372",5352,"Airport",37,"Trip Completed",2016-07-14 23:01:45,2016-07-14 23:45:53,"23:01:45","23:45:53",44.1333333333333
"373",6024,"Airport",37,"Trip Completed",2016-07-15 12:43:09,2016-07-15 13:55:27,"12:43:09","13:55:27",72.3
"374",6196,"Airport",37,"Trip Completed",2016-07-15 17:19:56,2016-07-15 18:03:53,"17:19:56","18:03:53",43.95
"375",6297,"City",37,"Trip Completed",2016-07-15 18:21:09,2016-07-15 18:57:24,"18:21:09","18:57:24",36.25
"376",125,"City",38,"Trip Completed",2016-07-11 05:12:00,2016-07-11 06:17:00,"05:12:00","06:17:00",65
"377",1611,"City",38,"Trip Completed",2016-07-12 06:49:00,2016-07-12 07:44:00,"06:49:00","07:44:00",55
"378",1814,"City",38,"Trip Completed",2016-07-12 09:19:00,2016-07-12 09:59:00,"09:19:00","09:59:00",40
"379",3088,"City",38,"Trip Completed",2016-07-13 08:12:39,2016-07-13 09:01:02,"08:12:39","09:01:02",48.3833333333333
"380",3384,"Airport",38,"Trip Completed",2016-07-13 14:40:53,2016-07-13 15:34:26,"14:40:53","15:34:26",53.55
"381",4218,"Airport",38,"Trip Completed",2016-07-14 05:38:17,2016-07-14 06:24:48,"05:38:17","06:24:48",46.5166666666667
"382",5757,"City",38,"Trip Completed",2016-07-15 08:12:21,2016-07-15 09:17:55,"08:12:21","09:17:55",65.5666666666667
"383",5958,"Airport",38,"Trip Completed",2016-07-15 10:48:38,2016-07-15 11:49:20,"10:48:38","11:49:20",60.7
"384",6314,"City",38,"Trip Completed",2016-07-15 18:31:06,2016-07-15 19:30:28,"18:31:06","19:30:28",59.3666666666667
"385",249,"City",39,"Trip Completed",2016-07-11 06:31:00,2016-07-11 07:14:00,"06:31:00","07:14:00",43
"386",728,"City",39,"Trip Completed",2016-07-11 15:05:00,2016-07-11 16:09:00,"15:05:00","16:09:00",64
"387",3042,"City",39,"Trip Completed",2016-07-13 07:38:51,2016-07-13 08:32:47,"07:38:51","08:32:47",53.9333333333333
"388",3620,"City",39,"Trip Completed",2016-07-13 18:54:52,2016-07-13 20:08:38,"18:54:52","20:08:38",73.7666666666667
"389",4276,"City",39,"Trip Completed",2016-07-14 06:22:04,2016-07-14 07:23:02,"06:22:04","07:23:02",60.9666666666667
"390",4735,"City",39,"Trip Completed",2016-07-14 14:43:10,2016-07-14 15:51:37,"14:43:10","15:51:37",68.45
"391",1353,"Airport",40,"Trip Completed",2016-07-11 23:51:00,2016-07-12 00:34:00,"23:51:00","00:34:00",43
"392",1568,"City",40,"Trip Completed",2016-07-12 06:18:00,2016-07-12 06:52:00,"06:18:00","06:52:00",34
"393",2465,"City",40,"Trip Completed",2016-07-12 20:38:00,2016-07-12 21:37:00,"20:38:00","21:37:00",59
"394",3688,"City",40,"Trip Completed",2016-07-13 19:39:52,2016-07-13 20:40:51,"19:39:52","20:40:51",60.9833333333333
"395",4727,"City",40,"Trip Completed",2016-07-14 14:06:18,2016-07-14 15:02:55,"14:06:18","15:02:55",56.6166666666667
"396",5348,"City",40,"Trip Completed",2016-07-14 22:50:55,2016-07-14 23:45:17,"22:50:55","23:45:17",54.3666666666667
"397",6537,"Airport",40,"Trip Completed",2016-07-15 20:52:18,2016-07-15 22:03:09,"20:52:18","22:03:09",70.85
"398",1941,"Airport",41,"Trip Completed",2016-07-12 11:29:00,2016-07-12 12:09:00,"11:29:00","12:09:00",40
"399",3766,"Airport",41,"Trip Completed",2016-07-13 20:33:01,2016-07-13 21:24:23,"20:33:01","21:24:23",51.3666666666667
"400",4243,"Airport",41,"Trip Completed",2016-07-14 06:02:47,2016-07-14 06:37:57,"06:02:47","06:37:57",35.1666666666667
"401",4717,"Airport",41,"Trip Completed",2016-07-14 13:42:45,2016-07-14 14:36:58,"13:42:45","14:36:58",54.2166666666667
"402",5682,"City",41,"Trip Completed",2016-07-15 07:16:19,2016-07-15 08:24:55,"07:16:19","08:24:55",68.6
"403",6343,"City",41,"Trip Completed",2016-07-15 18:44:07,2016-07-15 19:21:59,"18:44:07","19:21:59",37.8666666666667
"404",6726,"Airport",41,"Trip Completed",2016-07-15 23:22:28,2016-07-16 00:12:03,"23:22:28","00:12:03",49.5833333333333
"405",238,"City",42,"Trip Completed",2016-07-11 06:27:00,2016-07-11 07:15:00,"06:27:00","07:15:00",48
"406",2624,"City",42,"Trip Completed",2016-07-12 22:16:00,2016-07-12 23:17:00,"22:16:00","23:17:00",61
"407",2787,"City",42,"Trip Completed",2016-07-13 04:54:46,2016-07-13 05:29:11,"04:54:46","05:29:11",34.4166666666667
"408",3992,"City",42,"Trip Completed",2016-07-13 23:24:52,2016-07-14 00:04:39,"23:24:52","00:04:39",39.7833333333333
